STATION,DATE,REPORT_TYPE,HourlyDryBulbTemperature
72295023174,2019-02-02T11:53:00,FM-15,56
72295023174,2019-02-02T12:03:00,FM-16,56
72295023174,2019-02-02T12:09:00,FM-16,56
72295023174,2019-02-02T12:14:00,FM-16,55
72295023174,2019-02-02T12:34:00,FM-16,56
72295023174,2019-02-02T12:44:00,FM-16,56
72295023174,2019-02-02T12:53:00,FM-15,55
72295023174,2019-02-02T13:53:00,FM-15,55
72295023174,2019-02-02T14:53:00,FM-15,56
72295023174,2019-02-02T15:18:00,FM-16,56
72295023174,2019-02-02T15:53:00,FM-15,55
72295023174,2019-02-02T16:00:00,FM-12,55
72295023174,2019-02-02T16:07:00,FM-16,56
72295023174,2019-02-02T16:53:00,FM-15,57
72295023174,2019-02-02T17:53:00,FM-15,57
72295023174,2019-02-02T18:53:00,FM-15,57
72295023174,2019-02-02T19:53:00,FM-15,56
72295023174,2019-02-02T20:53:00,FM-15,56
72295023174,2019-02-02T21:53:00,FM-15,56
72295023174,2019-02-02T22:00:00,FM-12,56
72295023174,2019-02-02T22:53:00,FM-15,56
72295023174,2019-02-02T23:53:00,FM-15,53
72295023174,2019-02-03T00:53:00,FM-15,53
72295023174,2019-02-03T01:53:00,FM-15,51
72295023174,2019-02-03T02:53:00,FM-15,52
72295023174,2019-02-03T03:53:00,FM-15,52
72295023174,2019-02-03T04:00:00,FM-12,52
72295023174,2019-02-03T04:53:00,FM-15,55
72295023174,2019-02-03T05:53:00,FM-15,57
72295023174,2019-02-03T06:53:00,FM-15,57
72295023174,2019-02-03T07:27:00,FM-16,56
72295023174,2019-02-03T07:53:00,FM-15,57
72295023174,2019-02-03T08:05:00,FM-16,55
72295023174,2019-02-03T08:25:00,FM-16,54
72295023174,2019-02-03T08:53:00,FM-15,55
72295023174,2019-02-03T09:40:00,FM-16,56
72295023174,2019-02-03T09:53:00,FM-15,56
72295023174,2019-02-03T10:00:00,FM-12,56
72295023174,2019-02-03T10:15:00,FM-16,57
72295023174,2019-02-03T10:53:00,FM-15,58
72295023174,2019-02-03T11:13:00,FM-16,57
72295023174,2019-02-03T11:53:00,FM-15,57
72295023174,2019-02-03T12:05:00,FM-16,57
72295023174,2019-02-03T12:20:00,FM-16,57
72295023174,2019-02-03T12:53:00,FM-15,59
72295023174,2019-02-03T13:21:00,FM-16,57
72295023174,2019-02-03T13:33:00,FM-16,57
72295023174,2019-02-03T13:53:00,FM-15,57
72295023174,2019-02-03T14:53:00,FM-15,58
72295023174,2019-02-03T15:02:00,FM-16,56
72295023174,2019-02-03T15:14:00,FM-16,56
72295023174,2019-02-03T15:51:00,FM-16,57
72295023174,2019-02-03T15:53:00,FM-15,57
72295023174,2019-02-03T16:00:00,FM-12,57
72295023174,2019-02-03T16:53:00,FM-15,57
72295023174,2019-02-03T17:11:00,FM-16,55
72295023174,2019-02-03T17:51:00,FM-16,55
72295023174,2019-02-03T17:53:00,FM-15,56
72295023174,2019-02-03T18:53:00,FM-15,56
72295023174,2019-02-03T19:53:00,FM-15,56
72295023174,2019-02-03T20:53:00,FM-15,55
72295023174,2019-02-03T21:53:00,FM-15,54
72295023174,2019-02-03T22:00:00,FM-12,54
72295023174,2019-02-03T22:53:00,FM-15,55
72295023174,2019-02-03T23:53:00,FM-15,55
72295023174,2019-02-04T00:53:00,FM-15,54
72295023174,2019-02-04T01:53:00,FM-15,54
72295023174,2019-02-04T02:53:00,FM-15,54
72295023174,2019-02-04T03:53:00,FM-15,54
72295023174,2019-02-04T04:00:00,FM-12,54
72295023174,2019-02-04T04:04:00,FM-16,55
72295023174,2019-02-04T04:53:00,FM-15,54
72295023174,2019-02-04T05:41:00,FM-16,56
72295023174,2019-02-04T05:53:00,FM-15,54
72295023174,2019-02-04T06:01:00,FM-16,54
72295023174,2019-02-04T06:53:00,FM-15,56
72295023174,2019-02-04T07:42:00,FM-16,56
72295023174,2019-02-04T07:53:00,FM-15,56
72295023174,2019-02-04T08:33:00,FM-16,57
72295023174,2019-02-04T08:46:00,FM-16,58
72295023174,2019-02-04T08:51:00,FM-16,57
72295023174,2019-02-04T08:53:00,FM-15,58
72295023174,2019-02-04T09:12:00,FM-16,58
72295023174,2019-02-04T09:51:00,FM-16,57
72295023174,2019-02-04T09:53:00,FM-15,59
72295023174,2019-02-04T10:00:00,FM-12,59
72295023174,2019-02-04T10:36:00,FM-16,56
72295023174,2019-02-04T10:53:00,FM-15,56
72295023174,2019-02-04T11:13:00,FM-16,57
72295023174,2019-02-04T11:53:00,FM-15,58
72295023174,2019-02-04T12:12:00,FM-16,58
72295023174,2019-02-04T12:53:00,FM-15,58
72295023174,2019-02-04T13:10:00,FM-16,58
72295023174,2019-02-04T13:37:00,FM-16,59
72295023174,2019-02-04T13:53:00,FM-15,59
72295023174,2019-02-04T14:53:00,FM-15,59
72295023174,2019-02-04T15:51:00,FM-16,59
72295023174,2019-02-04T15:53:00,FM-15,59
72295023174,2019-02-04T16:00:00,FM-12,59
72295023174,2019-02-04T16:53:00,FM-15,58
72295023174,2019-02-04T17:53:00,FM-15,57
72295023174,2019-02-04T18:53:00,FM-15,55
72295023174,2019-02-04T19:53:00,FM-15,56
72295023174,2019-02-04T20:53:00,FM-15,56
72295023174,2019-02-04T21:53:00,FM-15,55
72295023174,2019-02-04T22:00:00,FM-12,55
72295023174,2019-02-04T22:53:00,FM-15,53
72295023174,2019-02-04T23:47:00,FM-16,54
72295023174,2019-02-04T23:53:00,FM-15,54
72295023174,2019-02-05T00:13:00,FM-16,51
72295023174,2019-02-05T00:23:00,FM-16,52
72295023174,2019-02-05T00:53:00,FM-15,53
72295023174,2019-02-05T01:53:00,FM-15,51
72295023174,2019-02-05T02:53:00,FM-15,52
72295023174,2019-02-05T03:34:00,FM-16,53
72295023174,2019-02-05T03:53:00,FM-15,52
72295023174,2019-02-05T04:00:00,FM-12,52
72295023174,2019-02-05T04:53:00,FM-15,50
72295023174,2019-02-05T05:43:00,FM-16,50
72295023174,2019-02-05T05:53:00,FM-15,51
72295023174,2019-02-05T06:08:00,FM-16,50
72295023174,2019-02-05T06:53:00,FM-15,51
72295023174,2019-02-05T07:53:00,FM-15,50
72295023174,2019-02-05T08:53:00,FM-15,54
72295023174,2019-02-05T09:03:00,FM-16,52
72295023174,2019-02-05T09:12:00,FM-16,49
72295023174,2019-02-05T09:53:00,FM-15,51
72295023174,2019-02-05T10:00:00,FM-12,51
72295023174,2019-02-05T10:53:00,FM-15,52
72295023174,2019-02-05T11:53:00,FM-15,54
72295023174,2019-02-05T12:53:00,FM-15,56
72295023174,2019-02-05T13:53:00,FM-15,55
72295023174,2019-02-05T14:53:00,FM-15,55
72295023174,2019-02-05T15:53:00,FM-15,54
72295023174,2019-02-05T16:00:00,FM-12,54
72295023174,2019-02-05T16:53:00,FM-15,53
72295023174,2019-02-05T17:53:00,FM-15,52
72295023174,2019-02-05T18:53:00,FM-15,51
72295023174,2019-02-05T19:53:00,FM-15,51
72295023174,2019-02-05T20:53:00,FM-15,51
72295023174,2019-02-05T21:53:00,FM-15,49
72295023174,2019-02-05T22:00:00,FM-12,49
72295023174,2019-02-05T22:53:00,FM-15,48
72295023174,2019-02-05T23:53:00,FM-15,48
72295023174,2019-02-06T00:53:00,FM-15,47
72295023174,2019-02-06T01:53:00,FM-15,47
72295023174,2019-02-06T02:53:00,FM-15,45
72295023174,2019-02-06T03:53:00,FM-15,45
72295023174,2019-02-06T04:00:00,FM-12,45
72295023174,2019-02-06T04:53:00,FM-15,44
72295023174,2019-02-06T05:53:00,FM-15,45
72295023174,2019-02-06T06:53:00,FM-15,45
72295023174,2019-02-06T07:53:00,FM-15,47
72295023174,2019-02-06T08:53:00,FM-15,50
72295023174,2019-02-06T09:53:00,FM-15,51
72295023174,2019-02-06T10:00:00,FM-12,51
72295023174,2019-02-06T10:53:00,FM-15,53
72295023174,2019-02-06T11:53:00,FM-15,54
72295023174,2019-02-06T12:53:00,FM-15,54
72295023174,2019-02-06T13:53:00,FM-15,54
72295023174,2019-02-06T14:53:00,FM-15,55
72295023174,2019-02-06T15:53:00,FM-15,55
72295023174,2019-02-06T16:00:00,FM-12,55
72295023174,2019-02-06T16:53:00,FM-15,54
72295023174,2019-02-06T17:53:00,FM-15,53
72295023174,2019-02-06T18:53:00,FM-15,54
72295023174,2019-02-06T19:53:00,FM-15,52
72295023174,2019-02-06T20:53:00,FM-15,50
72295023174,2019-02-06T21:53:00,FM-15,50
72295023174,2019-02-06T22:00:00,FM-12,50
72295023174,2019-02-06T22:53:00,FM-15,51
72295023174,2019-02-06T23:53:00,FM-15,50
72295023174,2019-02-07T00:53:00,FM-15,47
72295023174,2019-02-07T01:53:00,FM-15,45
72295023174,2019-02-07T02:53:00,FM-15,45
72295023174,2019-02-07T03:53:00,FM-15,44
72295023174,2019-02-07T04:00:00,FM-12,44
72295023174,2019-02-07T04:53:00,FM-15,43
72295023174,2019-02-07T05:53:00,FM-15,44
72295023174,2019-02-07T06:53:00,FM-15,44
72295023174,2019-02-07T07:53:00,FM-15,48
72295023174,2019-02-07T08:53:00,FM-15,52
72295023174,2019-02-07T09:53:00,FM-15,55
72295023174,2019-02-07T10:00:00,FM-12,55
72295023174,2019-02-07T10:53:00,FM-15,57
72295023174,2019-02-07T11:53:00,FM-15,59
72295023174,2019-02-07T12:53:00,FM-15,59
72295023174,2019-02-07T13:53:00,FM-15,59
72295023174,2019-02-07T14:53:00,FM-15,59
72295023174,2019-02-07T15:53:00,FM-15,58
72295023174,2019-02-07T16:00:00,FM-12,58
72295023174,2019-02-07T16:53:00,FM-15,56
72295023174,2019-02-07T17:53:00,FM-15,55
72295023174,2019-02-07T18:53:00,FM-15,55
72295023174,2019-02-07T19:53:00,FM-15,54
72295023174,2019-02-07T20:53:00,FM-15,54
72295023174,2019-02-07T21:53:00,FM-15,52
72295023174,2019-02-07T22:00:00,FM-12,52
72295023174,2019-02-07T22:53:00,FM-15,51
72295023174,2019-02-07T23:53:00,FM-15,50
72295023174,2019-02-08T00:53:00,FM-15,51
72295023174,2019-02-08T01:53:00,FM-15,49
72295023174,2019-02-08T02:53:00,FM-15,47
72295023174,2019-02-08T03:53:00,FM-15,45
72295023174,2019-02-08T04:00:00,FM-12,45
72295023174,2019-02-08T04:53:00,FM-15,45
72295023174,2019-02-08T05:53:00,FM-15,44
72295023174,2019-02-08T06:53:00,FM-15,45
72295023174,2019-02-08T07:53:00,FM-15,48
72295023174,2019-02-08T08:53:00,FM-15,52
72295023174,2019-02-08T09:53:00,FM-15,56
72295023174,2019-02-08T10:00:00,FM-12,56
72295023174,2019-02-08T10:53:00,FM-15,58
72295023174,2019-02-08T11:53:00,FM-15,59
72295023174,2019-02-08T12:53:00,FM-15,59
72295023174,2019-02-08T13:53:00,FM-15,59
72295023174,2019-02-08T14:53:00,FM-15,58
72295023174,2019-02-08T15:53:00,FM-15,57
72295023174,2019-02-08T16:00:00,FM-12,57
72295023174,2019-02-08T16:53:00,FM-15,55
72295023174,2019-02-08T17:53:00,FM-15,54
72295023174,2019-02-08T18:53:00,FM-15,53
72295023174,2019-02-08T19:53:00,FM-15,52
72295023174,2019-02-08T20:53:00,FM-15,52
72295023174,2019-02-08T21:53:00,FM-15,53
72295023174,2019-02-08T22:00:00,FM-12,53
72295023174,2019-02-08T22:53:00,FM-15,51
72295023174,2019-02-08T23:53:00,FM-15,50
72295023174,2019-02-09T00:53:00,FM-15,48
72295023174,2019-02-09T01:53:00,FM-15,48
72295023174,2019-02-09T02:53:00,FM-15,48
72295023174,2019-02-09T03:53:00,FM-15,49
72295023174,2019-02-09T04:00:00,FM-12,49
72295023174,2019-02-09T04:51:00,FM-16,48
72295023174,2019-02-09T04:53:00,FM-15,48
72295023174,2019-02-09T05:51:00,FM-16,46
72295023174,2019-02-09T05:53:00,FM-15,47
72295023174,2019-02-09T06:34:00,FM-16,48
72295023174,2019-02-09T06:53:00,FM-15,48
72295023174,2019-02-09T07:53:00,FM-15,47
72295023174,2019-02-09T08:53:00,FM-15,51
72295023174,2019-02-09T09:53:00,FM-15,54
72295023174,2019-02-09T10:00:00,FM-12,54
72295023174,2019-02-09T10:53:00,FM-15,56
72295023174,2019-02-09T11:53:00,FM-15,57
72295023174,2019-02-09T12:53:00,FM-15,58
72295023174,2019-02-09T13:53:00,FM-15,56
72295023174,2019-02-09T14:53:00,FM-15,58
72295023174,2019-02-09T15:53:00,FM-15,57
72295023174,2019-02-09T16:00:00,FM-12,57
72295023174,2019-02-09T16:53:00,FM-15,56
72295023174,2019-02-09T17:53:00,FM-15,54
72295023174,2019-02-09T18:53:00,FM-15,54
72295023174,2019-02-09T19:53:00,FM-15,54
72295023174,2019-02-09T20:53:00,FM-15,54
72295023174,2019-02-09T21:53:00,FM-15,55
72295023174,2019-02-09T22:00:00,FM-12,55
72295023174,2019-02-09T22:53:00,FM-15,52
72295023174,2019-02-09T23:53:00,FM-15,51
72295023174,2019-02-10T00:51:00,FM-16,48
72295023174,2019-02-10T00:53:00,FM-15,49
72295023174,2019-02-10T01:51:00,FM-16,50
72295023174,2019-02-10T01:53:00,FM-15,50
72295023174,2019-02-10T02:51:00,FM-16,48
72295023174,2019-02-10T02:53:00,FM-15,49
72295023174,2019-02-10T03:53:00,FM-15,49
72295023174,2019-02-10T04:00:00,FM-12,49
72295023174,2019-02-10T04:53:00,FM-15,49
72295023174,2019-02-10T05:51:00,FM-16,48
72295023174,2019-02-10T05:53:00,FM-15,49
72295023174,2019-02-10T06:13:00,FM-16,49
72295023174,2019-02-10T06:53:00,FM-15,49
72295023174,2019-02-10T07:53:00,FM-15,49
72295023174,2019-02-10T08:53:00,FM-15,52
72295023174,2019-02-10T09:53:00,FM-15,54
72295023174,2019-02-10T10:00:00,FM-12,54
72295023174,2019-02-10T10:53:00,FM-15,55
72295023174,2019-02-10T11:53:00,FM-15,54
72295023174,2019-02-10T12:53:00,FM-15,56
72295023174,2019-02-10T13:53:00,FM-15,56
72295023174,2019-02-10T14:53:00,FM-15,54
72295023174,2019-02-10T15:53:00,FM-15,55
72295023174,2019-02-10T16:00:00,FM-12,55
72295023174,2019-02-10T16:53:00,FM-15,55
72295023174,2019-02-10T17:53:00,FM-15,53
72295023174,2019-02-10T18:53:00,FM-15,52
72295023174,2019-02-10T19:53:00,FM-15,51
72295023174,2019-02-10T20:53:00,FM-15,51
72295023174,2019-02-10T21:53:00,FM-15,50
72295023174,2019-02-10T22:00:00,FM-12,50
72295023174,2019-02-10T22:53:00,FM-15,50
72295023174,2019-02-10T23:53:00,FM-15,49
72295023174,2019-02-11T00:53:00,FM-15,48
72295023174,2019-02-11T01:53:00,FM-15,48
72295023174,2019-02-11T02:53:00,FM-15,48
72295023174,2019-02-11T03:53:00,FM-15,47
72295023174,2019-02-11T04:00:00,FM-12,47
72295023174,2019-02-11T04:53:00,FM-15,46
72295023174,2019-02-11T05:53:00,FM-15,46
72295023174,2019-02-11T06:53:00,FM-15,43
72295023174,2019-02-11T07:53:00,FM-15,46
72295023174,2019-02-11T08:53:00,FM-15,50
72295023174,2019-02-11T09:53:00,FM-15,53
72295023174,2019-02-11T10:00:00,FM-12,53
72295023174,2019-02-11T10:53:00,FM-15,56
72295023174,2019-02-11T11:53:00,FM-15,57
72295023174,2019-02-11T12:53:00,FM-15,58
72295023174,2019-02-11T13:53:00,FM-15,58
72295023174,2019-02-11T14:53:00,FM-15,56
72295023174,2019-02-11T15:53:00,FM-15,55
72295023174,2019-02-11T16:00:00,FM-12,55
72295023174,2019-02-11T16:53:00,FM-15,54
72295023174,2019-02-11T17:53:00,FM-15,52
72295023174,2019-02-11T18:53:00,FM-15,53
72295023174,2019-02-11T19:53:00,FM-15,53
72295023174,2019-02-11T20:53:00,FM-15,51
72295023174,2019-02-11T21:53:00,FM-15,53
72295023174,2019-02-11T22:00:00,FM-12,53
72295023174,2019-02-11T22:53:00,FM-15,51
72295023174,2019-02-11T23:53:00,FM-15,48
72295023174,2019-02-12T00:53:00,FM-15,50
72295023174,2019-02-12T01:53:00,FM-15,47
72295023174,2019-02-12T02:53:00,FM-15,47
72295023174,2019-02-12T03:53:00,FM-15,44
72295023174,2019-02-12T04:00:00,FM-12,44
72295023174,2019-02-12T04:53:00,FM-15,45
72295023174,2019-02-12T05:53:00,FM-15,48
72295023174,2019-02-12T06:53:00,FM-15,46
72295023174,2019-02-12T07:53:00,FM-15,51
72295023174,2019-02-12T08:53:00,FM-15,55
72295023174,2019-02-12T09:53:00,FM-15,60
72295023174,2019-02-12T10:00:00,FM-12,60
72295023174,2019-02-12T10:53:00,FM-15,63
72295023174,2019-02-12T11:53:00,FM-15,65
72295023174,2019-02-12T12:53:00,FM-15,68
72295023174,2019-02-12T13:53:00,FM-15,67
72295023174,2019-02-12T14:53:00,FM-15,62
72295023174,2019-02-12T15:53:00,FM-15,60
72295023174,2019-02-12T16:00:00,FM-12,60
72295023174,2019-02-12T16:53:00,FM-15,59
72295023174,2019-02-12T17:53:00,FM-15,57
72295023174,2019-02-12T18:53:00,FM-15,58
72295023174,2019-02-12T19:53:00,FM-15,57
72295023174,2019-02-12T20:53:00,FM-15,58
72295023174,2019-02-12T21:53:00,FM-15,58
72295023174,2019-02-12T22:00:00,FM-12,58
72295023174,2019-02-12T22:53:00,FM-15,56
72295023174,2019-02-12T23:53:00,FM-15,55
72295023174,2019-02-13T00:53:00,FM-15,54
72295023174,2019-02-13T01:53:00,FM-15,55
72295023174,2019-02-13T02:53:00,FM-15,55
72295023174,2019-02-13T03:53:00,FM-15,54
72295023174,2019-02-13T04:00:00,FM-12,54
72295023174,2019-02-13T04:53:00,FM-15,52
72295023174,2019-02-13T05:53:00,FM-15,52
72295023174,2019-02-13T06:53:00,FM-15,54
72295023174,2019-02-13T07:53:00,FM-15,54
72295023174,2019-02-13T08:53:00,FM-15,57
72295023174,2019-02-13T09:53:00,FM-15,58
72295023174,2019-02-13T10:00:00,FM-12,58
72295023174,2019-02-13T10:53:00,FM-15,55
72295023174,2019-02-13T11:21:00,FM-16,55
72295023174,2019-02-13T11:53:00,FM-15,53
72295023174,2019-02-13T12:53:00,FM-15,52
72295023174,2019-02-13T13:53:00,FM-15,54
72295023174,2019-02-13T14:53:00,FM-15,53
72295023174,2019-02-13T15:12:00,FM-16,53
72295023174,2019-02-13T15:53:00,FM-15,52
72295023174,2019-02-13T16:00:00,FM-12,52
72295023174,2019-02-13T16:53:00,FM-15,52
72295023174,2019-02-13T17:53:00,FM-15,54
72295023174,2019-02-13T18:53:00,FM-15,54
72295023174,2019-02-13T19:51:00,FM-16,52
72295023174,2019-02-13T19:53:00,FM-15,51
72295023174,2019-02-13T20:29:00,FM-16,51
72295023174,2019-02-13T20:53:00,FM-15,52
72295023174,2019-02-13T21:15:00,FM-16,52
72295023174,2019-02-13T21:37:00,FM-16,52
72295023174,2019-02-13T21:53:00,FM-15,52
72295023174,2019-02-13T22:00:00,FM-12,52
72295023174,2019-02-13T22:51:00,FM-16,54
72295023174,2019-02-13T22:53:00,FM-15,53
72295023174,2019-02-13T23:53:00,FM-15,53
72295023174,2019-02-14T00:53:00,FM-15,53
72295023174,2019-02-14T01:53:00,FM-15,56
72295023174,2019-02-14T02:53:00,FM-15,56
72295023174,2019-02-14T03:53:00,FM-15,57
72295023174,2019-02-14T04:00:00,FM-12,57
72295023174,2019-02-14T04:47:00,FM-16,57
72295023174,2019-02-14T04:53:00,FM-15,57
72295023174,2019-02-14T05:48:00,FM-16,57
72295023174,2019-02-14T05:50:00,FM-16,57
72295023174,2019-02-14T05:53:00,FM-15,58
72295023174,2019-02-14T06:53:00,FM-15,59
72295023174,2019-02-14T07:53:00,FM-15,60
72295023174,2019-02-14T08:53:00,FM-15,63
72295023174,2019-02-14T09:53:00,FM-15,63
72295023174,2019-02-14T10:00:00,FM-12,63
72295023174,2019-02-14T10:53:00,FM-15,62
72295023174,2019-02-14T11:28:00,FM-16,60
72295023174,2019-02-14T11:53:00,FM-15,60
72295023174,2019-02-14T12:53:00,FM-15,60
72295023174,2019-02-14T13:51:00,FM-16,61
72295023174,2019-02-14T13:53:00,FM-15,60
72295023174,2019-02-14T14:22:00,FM-16,60
72295023174,2019-02-14T14:53:00,FM-15,60
72295023174,2019-02-14T15:53:00,FM-15,59
72295023174,2019-02-14T16:00:00,FM-12,59
72295023174,2019-02-14T16:53:00,FM-15,58
72295023174,2019-02-14T17:15:00,FM-16,58
72295023174,2019-02-14T17:25:00,FM-16,56
72295023174,2019-02-14T17:35:00,FM-16,56
72295023174,2019-02-14T17:53:00,FM-15,57
72295023174,2019-02-14T18:53:00,FM-15,58
72295023174,2019-02-14T19:53:00,FM-15,56
72295023174,2019-02-14T20:53:00,FM-15,56
72295023174,2019-02-14T21:53:00,FM-15,55
72295023174,2019-02-14T22:00:00,FM-12,55
72295023174,2019-02-14T22:53:00,FM-15,56
72295023174,2019-02-14T23:53:00,FM-15,56
72295023174,2019-02-15T00:53:00,FM-15,55
72295023174,2019-02-15T01:53:00,FM-15,54
72295023174,2019-02-15T02:53:00,FM-15,53
72295023174,2019-02-15T03:53:00,FM-15,52
72295023174,2019-02-15T04:00:00,FM-12,52
72295023174,2019-02-15T04:53:00,FM-15,51
72295023174,2019-02-15T05:53:00,FM-15,51
72295023174,2019-02-15T06:53:00,FM-15,50
72295023174,2019-02-15T07:53:00,FM-15,52
72295023174,2019-02-15T08:53:00,FM-15,56
72295023174,2019-02-15T09:53:00,FM-15,58
72295023174,2019-02-15T10:00:00,FM-12,58
72295023174,2019-02-15T10:53:00,FM-15,58
72295023174,2019-02-15T11:53:00,FM-15,59
72295023174,2019-02-15T12:53:00,FM-15,59
72295023174,2019-02-15T13:53:00,FM-15,59
72295023174,2019-02-15T14:53:00,FM-15,58
72295023174,2019-02-15T15:53:00,FM-15,58
72295023174,2019-02-15T16:00:00,FM-12,58
72295023174,2019-02-15T16:32:00,FM-16,56
72295023174,2019-02-15T16:53:00,FM-15,54
72295023174,2019-02-15T17:51:00,FM-16,54
72295023174,2019-02-15T17:53:00,FM-15,54
72295023174,2019-02-15T18:51:00,FM-16,54
72295023174,2019-02-15T18:53:00,FM-15,54
72295023174,2019-02-15T19:51:00,FM-16,54
72295023174,2019-02-15T19:53:00,FM-15,54
72295023174,2019-02-15T20:53:00,FM-15,55
72295023174,2019-02-15T21:53:00,FM-15,55
72295023174,2019-02-15T22:00:00,FM-12,55
72295023174,2019-02-15T22:53:00,FM-15,52
72295023174,2019-02-15T23:53:00,FM-15,52
72295023174,2019-02-16T00:53:00,FM-15,52
72295023174,2019-02-16T01:53:00,FM-15,50
72295023174,2019-02-16T02:53:00,FM-15,49
72295023174,2019-02-16T03:53:00,FM-15,49
72295023174,2019-02-16T04:00:00,FM-12,49
72295023174,2019-02-16T04:53:00,FM-15,49
72295023174,2019-02-16T05:53:00,FM-15,48
72295023174,2019-02-16T06:53:00,FM-15,49
72295023174,2019-02-16T07:53:00,FM-15,50
72295023174,2019-02-16T08:53:00,FM-15,53
72295023174,2019-02-16T09:53:00,FM-15,55
72295023174,2019-02-16T10:00:00,FM-12,55
72295023174,2019-02-16T10:53:00,FM-15,56
72295023174,2019-02-16T11:53:00,FM-15,58
72295023174,2019-02-16T12:53:00,FM-15,58
72295023174,2019-02-16T13:53:00,FM-15,59
72295023174,2019-02-16T14:53:00,FM-15,59
72295023174,2019-02-16T15:53:00,FM-15,59
72295023174,2019-02-16T16:00:00,FM-12,59
72295023174,2019-02-16T16:53:00,FM-15,58
72295023174,2019-02-16T17:53:00,FM-15,56
72295023174,2019-02-16T18:53:00,FM-15,56
72295023174,2019-02-16T19:53:00,FM-15,55
72295023174,2019-02-16T20:53:00,FM-15,54
72295023174,2019-02-16T21:53:00,FM-15,54
72295023174,2019-02-16T22:00:00,FM-12,54
72295023174,2019-02-16T22:53:00,FM-15,53
72295023174,2019-02-16T23:53:00,FM-15,53
72295023174,2019-02-17T00:53:00,FM-15,52
72295023174,2019-02-17T01:53:00,FM-15,52
72295023174,2019-02-17T02:53:00,FM-15,49
72295023174,2019-02-17T03:53:00,FM-15,48
72295023174,2019-02-17T04:00:00,FM-12,48
72295023174,2019-02-17T04:53:00,FM-15,48
72295023174,2019-02-17T05:53:00,FM-15,48
72295023174,2019-02-17T06:53:00,FM-15,49
72295023174,2019-02-17T07:53:00,FM-15,51
72295023174,2019-02-17T08:53:00,FM-15,53
72295023174,2019-02-17T09:53:00,FM-15,54
72295023174,2019-02-17T10:00:00,FM-12,54
72295023174,2019-02-17T10:53:00,FM-15,55
72295023174,2019-02-17T11:53:00,FM-15,54
72295023174,2019-02-17T12:53:00,FM-15,54
72295023174,2019-02-17T13:53:00,FM-15,54
72295023174,2019-02-17T14:53:00,FM-15,55
72295023174,2019-02-17T15:53:00,FM-15,56
72295023174,2019-02-17T16:00:00,FM-12,56
72295023174,2019-02-17T16:53:00,FM-15,54
72295023174,2019-02-17T17:53:00,FM-15,53
72295023174,2019-02-17T18:53:00,FM-15,53
72295023174,2019-02-17T19:53:00,FM-15,53
72295023174,2019-02-17T20:53:00,FM-15,52
72295023174,2019-02-17T21:53:00,FM-15,51
72295023174,2019-02-17T22:00:00,FM-12,51
72295023174,2019-02-17T22:53:00,FM-15,50
72295023174,2019-02-17T23:53:00,FM-15,49
72295023174,2019-02-18T00:53:00,FM-15,49
72295023174,2019-02-18T01:53:00,FM-15,48
72295023174,2019-02-18T02:53:00,FM-15,47
72295023174,2019-02-18T03:53:00,FM-15,48
72295023174,2019-02-18T04:00:00,FM-12,48
72295023174,2019-02-18T04:53:00,FM-15,47
72295023174,2019-02-18T05:53:00,FM-15,46
72295023174,2019-02-18T06:53:00,FM-15,47
72295023174,2019-02-18T07:53:00,FM-15,49
72295023174,2019-02-18T08:53:00,FM-15,51
72295023174,2019-02-18T09:53:00,FM-15,53
72295023174,2019-02-18T10:00:00,FM-12,53
72295023174,2019-02-18T10:53:00,FM-15,54
72295023174,2019-02-18T11:53:00,FM-15,57
72295023174,2019-02-18T12:53:00,FM-15,58
72295023174,2019-02-18T13:53:00,FM-15,56
72295023174,2019-02-18T14:53:00,FM-15,58
72295023174,2019-02-18T15:53:00,FM-15,57
72295023174,2019-02-18T16:00:00,FM-12,57
72295023174,2019-02-18T16:53:00,FM-15,58
72295023174,2019-02-18T17:16:00,FM-16,56
72295023174,2019-02-18T17:53:00,FM-15,54
72295023174,2019-02-18T18:53:00,FM-15,52
72295023174,2019-02-18T19:53:00,FM-15,51
72295023174,2019-02-18T20:53:00,FM-15,50
72295023174,2019-02-18T21:53:00,FM-15,49
72295023174,2019-02-18T22:00:00,FM-12,49
72295023174,2019-02-18T22:53:00,FM-15,49
72295023174,2019-02-18T23:53:00,FM-15,50
72295023174,2019-02-19T00:53:00,FM-15,49
72295023174,2019-02-19T01:53:00,FM-15,49
72295023174,2019-02-19T02:53:00,FM-15,47
72295023174,2019-02-19T03:53:00,FM-15,47
72295023174,2019-02-19T04:00:00,FM-12,47
72295023174,2019-02-19T04:53:00,FM-15,46
72295023174,2019-02-19T05:53:00,FM-15,46
72295023174,2019-02-19T06:53:00,FM-15,44
72295023174,2019-02-19T07:53:00,FM-15,48
72295023174,2019-02-19T08:53:00,FM-15,52
72295023174,2019-02-19T09:53:00,FM-15,55
72295023174,2019-02-19T10:00:00,FM-12,55
72295023174,2019-02-19T10:53:00,FM-15,56
72295023174,2019-02-19T11:53:00,FM-15,58
72295023174,2019-02-19T12:53:00,FM-15,58
72295023174,2019-02-19T13:53:00,FM-15,56
72295023174,2019-02-19T14:53:00,FM-15,57
72295023174,2019-02-19T15:53:00,FM-15,56
72295023174,2019-02-19T16:00:00,FM-12,56
72295023174,2019-02-19T16:53:00,FM-15,54
72295023174,2019-02-19T17:53:00,FM-15,53
