"Mercer County, Missouri",3644,42.9,47298,23042,1676,43,2,362
"Miller County, Missouri",25201,40.7,47171,25827,11415,590,23,4173
"Mississippi County, Missouri",13574,41.4,35357,18549,4513,443,0,2985
"Moniteau County, Missouri",16046,38,58010,24224,6944,310,11,1760
"Monroe County, Missouri",8629,46.5,43966,24697,3846,90,2,1143
"Montgomery County, Missouri",11487,44.5,46757,24682,5105,202,0,1804
"Morgan County, Missouri",20271,46,39003,21316,7397,316,20,4630
"New Madrid County, Missouri",17560,42,38679,21419,6745,458,0,3809
"Newton County, Missouri",58180,39.9,50813,28353,26733,1069,27,7714
"Nodaway County, Missouri",22359,29.7,44232,22915,11072,330,8,4263
"Oregon County, Missouri",10647,46.4,33601,18398,3977,144,0,2488
"Osage County, Missouri",13615,40.8,61687,29061,6968,141,0,983
"Ozark County, Missouri",9207,51.6,31947,18739,3075,184,0,2686
"Pemiscot County, Missouri",16663,37.9,33859,20646,5898,505,0,4480
"Perry County, Missouri",19191,40.7,55863,26609,9395,386,62,1392
"Pettis County, Missouri",42355,37.8,46157,23576,18681,1190,116,6794
"Phelps County, Missouri",44630,35.3,44154,25202,19115,1038,56,8569
"Pike County, Missouri",18455,38.9,46385,22297,7332,375,13,2438
"Platte County, Missouri",100682,38.2,80393,40567,53924,2115,444,6191
"Polk County, Missouri",31748,37.6,45660,22773,14345,564,28,4964
"Pulaski County, Missouri",52425,27.6,53492,23651,17522,1111,11226,6497
"Putnam County, Missouri",4781,45.8,42849,24758,2060,53,0,794
"Ralls County, Missouri",10234,45,55377,27023,4969,245,0,1381
"Randolph County, Missouri",24878,39.4,47740,21240,10370,588,21,3712
"Ray County, Missouri",22875,42.2,61957,29524,10953,409,5,2677
"Reynolds County, Missouri",6290,46.5,40324,22720,2601,150,0,1189
"Ripley County, Missouri",13567,42.3,34971,18119,5210,319,4,3406
"St. Charles County, Missouri",394290,38.6,84978,38943,211627,6303,181,19984
"St. Clair County, Missouri",9370,50.3,38870,22520,3602,143,0,1544
"Ste. Genevieve County, Missouri",17848,43.3,60129,29742,8870,319,0,2023
"St. Francois County, Missouri",66643,39.4,46466,22578,27298,1440,5,9249
"St. Louis County, Missouri",996919,40.3,67420,41426,499482,24439,313,95123
"Saline County, Missouri",22976,37.9,44720,22942,10449,364,1,3517
"Schuyler County, Missouri",4555,40.1,42694,19862,1891,77,0,799
"Scotland County, Missouri",4902,37.3,50085,27706,2010,75,0,639
"Scott County, Missouri",38633,40,44139,24921,16745,772,83,7512
"Shannon County, Missouri",8217,45.8,34265,17387,2968,193,0,2217
"Shelby County, Missouri",6013,42.3,44083,24304,2905,61,4,927
"Stoddard County, Missouri",29377,41.4,41062,22138,12370,723,31,5264
"Stone County, Missouri",31615,53.6,49656,29026,12358,847,3,4025
"Sullivan County, Missouri",6247,42.1,46481,22370,2691,55,6,1024
"Taney County, Missouri",55114,42.2,46031,23776,25289,1266,6,7839
"Texas County, Missouri",25604,43.2,35067,19973,8906,720,39,6111
"Vernon County, Missouri",20595,40.8,43276,24312,8861,395,31,2923
"Warren County, Missouri",34453,41,60125,28641,15937,749,0,4581
"Washington County, Missouri",24860,40.8,41483,20581,9080,720,0,4749
"Wayne County, Missouri",13195,47.5,34316,19457,4322,301,0,3115
"Webster County, Missouri",38655,36.7,50560,22961,15538,730,31,6674
"Worth County, Missouri",2027,48.1,53580,26137,907,35,3,271
"Wright County, Missouri",18203,41.7,34776,19850,6629,534,10,4339
"St. Louis city, Missouri",308174,35.8,43896,30542,155835,11657,421,65412
"Beaverhead County, Montana",9415,43,43201,28401,4683,185,0,1580
"Big Horn County, Montana",13387,30.7,49859,18934,4785,653,6,3369
"Blaine County, Montana",6719,33.8,41279,19258,2502,445,0,2011
"Broadwater County, Montana",5945,47.3,60594,31631,2595,251,0,502
"Carbon County, Montana",10597,50.5,58707,33067,5235,226,34,1012
"Carter County, Montana",1331,47.8,48000,28577,641,12,0,171
"Cascade County, Montana",81625,38.3,49913,30110,36897,1479,2321,10561
"Chouteau County, Montana",5732,41.9,42298,23769,2569,71,9,972
"Custer County, Montana",11729,41.4,52965,30504,6170,165,16,1304
"Daniels County, Montana",1730,49.2,57440,35133,870,16,0,82
"Dawson County, Montana",9017,41,58596,31658,4707,86,0,945
"Deer Lodge County, Montana",9106,48.6,41820,26241,3705,138,0,1726
"Fallon County, Montana",2921,39.3,64545,37024,1574,18,0,251
"Fergus County, Montana",11221,45.3,50540,30529,5476,173,0,1739
"Flathead County, Montana",99899,42.2,56182,31694,48363,1735,4,10831
"Gallatin County, Montana",108063,33.4,66397,36924,62357,1817,55,11775
"Garfield County, Montana",1036,45.8,42000,28541,550,0,0,62
"Glacier County, Montana",13732,31.9,36045,18043,5025,366,0,4159
"Golden Valley County, Montana",728,56.9,43875,30790,365,12,0,121
"Granite County, Montana",3311,54.3,49881,30752,1208,42,0,255
"Hill County, Montana",16436,34.3,49321,23589,7119,448,5,2962
"Jefferson County, Montana",11917,47.6,69646,32773,5424,219,34,917
"Judith Basin County, Montana",1954,51.7,43661,28811,914,31,0,248
"Lake County, Montana",30013,42.3,48829,25388,12444,941,7,5735
"Lewis and Clark County, Montana",67805,40.8,65791,34504,34814,1116,142,6860
"Liberty County, Montana",2351,46.5,44875,43320,1154,0,0,377
"Lincoln County, Montana",19537,52.4,40140,25081,6835,717,9,3363
"McCone County, Montana",1790,46.6,49701,27912,778,7,0,108
"Madison County, Montana",8302,53,54107,35719,4098,104,0,691
"Meagher County, Montana",1888,48,46607,24723,947,9,0,221
"Mineral County, Montana",4251,51.7,41705,23621,1565,119,37,778
"Missoula County, Montana",117309,36,54062,31897,65170,3001,114,16317
"Musselshell County, Montana",4766,50.1,43274,24979,1841,104,0,596
"Park County, Montana",16352,46.3,53068,35123,8576,179,13,2043
"Petroleum County, Montana",453,51.8,51250,31177,223,9,0,41
"Phillips County, Montana",4077,49,46212,25605,1790,135,0,497
"Pondera County, Montana",5994,40.7,51151,25633,2563,181,0,1130
"Powder River County, Montana",1607,53.4,54427,32094,877,1,0,201
"Powell County, Montana",6854,45.5,54667,26456,2577,17,0,610
"Prairie County, Montana",1252,48.7,43625,27377,569,29,0,163
"Ravalli County, Montana",42512,49.1,53054,29761,18224,1022,0,5195
"Richland County, Montana",11199,38.6,67205,33109,6033,139,0,649
"Roosevelt County, Montana",11175,30.2,43194,18657,3865,525,0,3074
"Rosebud County, Montana",9152,36.8,57992,24922,3922,277,8,1538
"Sanders County, Montana",11681,53.9,40823,25309,4300,251,0,1835
"Sheridan County, Montana",3483,46.3,55521,36091,1783,38,0,346
"Silver Bow County, Montana",34770,40,45718,27706,16043,767,26,5892
"Stillwater County, Montana",9466,46.8,64645,32301,4493,154,7,679
"Sweet Grass County, Montana",3670,52,49886,30050,1687,14,0,209
"Teton County, Montana",6086,44.4,55000,28022,2640,46,31,795
"Toole County, Montana",4892,43.1,50721,27528,2189,45,0,518
"Treasure County, Montana",668,56.8,43047,29763,339,0,0,115
"Valley County, Montana",7471,44.3,53162,27946,3608,197,0,819
"Wheatland County, Montana",2142,41.1,39655,21619,945,31,0,324
"Wibaux County, Montana",1122,47.1,53958,25591,557,1,0,132
"Yellowstone County, Montana",159008,38.4,61264,34451,81146,2749,152,15199
"Adams County, Nebraska",31587,37.7,53023,28729,15862,403,0,3750
"Antelope County, Nebraska",6341,44.9,49912,26523,3217,74,4,694
"Arthur County, Nebraska",427,45.5,42813,25906,199,1,0,57
"Banner County, Nebraska",722,48.9,51750,27552,397,2,0,42
"Blaine County, Nebraska",477,53.2,51094,25097,255,0,0,62
"Boone County, Nebraska",5279,44.8,54979,33027,2904,49,1,302
"Box Butte County, Nebraska",10970,39.4,54004,28156,5094,269,0,1514
"Boyd County, Nebraska",1937,54.3,47778,29871,985,14,0,172
"Brown County, Nebraska",3015,49.4,43098,30674,1554,8,0,385
"Buffalo County, Nebraska",49209,33.5,59431,31043,27371,749,33,6318
"Burt County, Nebraska",6510,45.7,54203,31635,2982,120,0,788
"Butler County, Nebraska",8029,43.3,58979,30095,4222,79,2,563
"Cass County, Nebraska",25888,41.7,71846,33851,13180,442,129,1723
"Cedar County, Nebraska",8498,42.7,61869,30163,4584,49,0,595
"Chase County, Nebraska",3783,43.5,57009,30080,1934,49,0,359
"Cherry County, Nebraska",5779,43.1,56651,29415,3278,10,0,446
"Cheyenne County, Nebraska",9604,40.4,53871,31294,5067,122,0,906
"Clay County, Nebraska",6203,42.5,57173,27539,3016,110,0,641
"Colfax County, Nebraska",10714,33.7,58872,23603,5435,119,49,1291
"Cuming County, Nebraska",8952,42.6,56768,29765,4610,140,16,606
"Custer County, Nebraska",10826,43.1,52184,33561,5503,145,2,1222
"Dakota County, Nebraska",20173,33.4,59231,25269,10294,410,6,3227
"Dawes County, Nebraska",8810,34.9,50750,25383,4661,107,4,1144
"Dawson County, Nebraska",23733,35.7,53721,25956,12024,437,8,2960
"Deuel County, Nebraska",1831,48.7,47287,26351,900,46,0,159
"Dixon County, Nebraska",5719,40.8,56905,27634,2897,74,5,533
"Dodge County, Nebraska",36665,38.9,54085,28019,18444,865,1,4452
"Douglas County, Nebraska",560617,34.7,64629,35307,292805,12075,925,65887
"Dundy County, Nebraska",1913,43.3,41716,25479,923,16,0,198
"Fillmore County, Nebraska",5547,47,60313,34483,2876,57,5,469
"Franklin County, Nebraska",2987,50.8,49282,28365,1505,11,0,424
"Frontier County, Nebraska",2640,45.2,54659,28899,1294,75,4,226
"Furnas County, Nebraska",4747,46.9,48838,27021,2336,42,0,512
"Gage County, Nebraska",21594,43.8,53110,29565,11059,386,0,2251
"Garden County, Nebraska",1864,50.4,43750,35050,876,9,14,141
"Garfield County, Nebraska",2001,50.9,53000,29146,1030,2,0,178
"Gosper County, Nebraska",2013,53.4,64053,37565,1125,22,0,107
"Grant County, Nebraska",722,38.8,46500,23264,348,9,4,109
"Greeley County, Nebraska",2382,45.5,47869,26553,1172,18,0,239
"Hall County, Nebraska",61265,35.9,57104,28359,31540,1307,47,7078
"Hamilton County, Nebraska",9215,41.9,64210,32131,4909,150,4,468
"Harlan County, Nebraska",3415,45.3,49835,28919,1670,18,0,354
"Hayes County, Nebraska",893,45.7,51726,31286,473,7,0,99
"Hitchcock County, Nebraska",2815,46.2,49962,30037,1386,39,0,311
"Holt County, Nebraska",10177,42.8,60387,31785,5685,62,4,783
"Hooker County, Nebraska",693,53.3,41125,27714,287,10,0,101
"Howard County, Nebraska",6417,43.1,59348,27489,3323,120,0,505
"Jefferson County, Nebraska",7144,46.5,44510,27461,3438,58,0,790
"Johnson County, Nebraska",5161,40.9,54712,24072,2126,34,9,351
"Kearney County, Nebraska",6529,39.6,60266,31094,3388,99,0,637
"Keith County, Nebraska",8068,49.3,50735,29823,4076,142,0,993
"Keya Paha County, Nebraska",760,45.3,56500,28853,385,0,0,57
"Kimball County, Nebraska",3633,46.3,53403,27478,1848,115,0,388
"Knox County, Nebraska",8426,45.6,52332,28409,4239,128,2,763
"Lancaster County, Nebraska",313158,33.5,60527,32378,171824,5755,518,37502
"Lincoln County, Nebraska",35263,41.1,59795,31567,17538,583,15,3397
"Logan County, Nebraska",927,38.6,52708,24355,478,2,0,104
"Loup County, Nebraska",605,53.2,51000,27726,317,2,0,52
"McPherson County, Nebraska",395,54.8,48125,30063,204,0,0,68
"Madison County, Nebraska",35080,36.6,53188,28179,18271,590,7,5069
"Merrick County, Nebraska",7798,43.6,55649,28795,4023,85,0,915
"Morrill County, Nebraska",4781,42.3,46194,26951,2287,169,5,404
"Nance County, Nebraska",3544,44.8,49032,29454,1778,59,0,392
"Nemaha County, Nebraska",6973,39.3,51828,29574,3349,144,3,746
"Nuckolls County, Nebraska",4244,49.2,43388,30078,2206,42,0,467
"Otoe County, Nebraska",15949,41.4,59167,31450,8290,198,14,1720
"Pawnee County, Nebraska",2649,50,46452,27162,1241,37,0,492
"Perkins County, Nebraska",2901,42.9,65543,35765,1516,21,0,144
"Phelps County, Nebraska",9100,42.4,59040,32864,4740,34,2,841
"Pierce County, Nebraska",7144,41.6,64511,32040,3799,84,3,555
"Platte County, Nebraska",33174,38.4,62305,30331,17399,534,0,2836
"Polk County, Nebraska",5225,45.1,67719,30234,2639,138,0,393
"Red Willow County, Nebraska",10768,40.7,48808,27392,5715,198,0,1215
"Richardson County, Nebraska",7961,47.7,47917,28309,3823,135,0,954
"Rock County, Nebraska",1414,46.2,56250,36140,754,2,5,71
"Saline County, Nebraska",14270,35.5,51502,24627,7140,292,0,2030
"Sarpy County, Nebraska",181232,34.6,82032,36058,94810,2863,3803,10654
"Saunders County, Nebraska",21165,41.2,68682,33851,10968,256,49,1700
"Scotts Bluff County, Nebraska",36074,39.5,49745,27978,17175,919,16,4769
"Seward County, Nebraska",17171,38,70389,32040,9129,181,0,1019
"Sheridan County, Nebraska",5231,46.7,45371,29477,2714,46,0,886
"Sherman County, Nebraska",3033,49.7,50781,28448,1516,49,0,368
"Sioux County, Nebraska",1219,44.1,48269,28646,629,11,0,104
"Stanton County, Nebraska",5957,42.1,63986,29117,3229,57,5,366
"Thayer County, Nebraska",5057,46.5,51821,29632,2568,43,0,474
"Thomas County, Nebraska",645,41.8,59432,36572,365,4,0,54
"Thurston County, Nebraska",7181,27.5,51034,20141,2785,429,0,1813
"Valley County, Nebraska",4206,46.2,55324,29378,2183,24,0,388
"Washington County, Nebraska",20361,41.2,71430,35145,10468,280,17,1587
"Wayne County, Nebraska",9332,32,56456,27671,5334,139,0,983
"Webster County, Nebraska",3537,45.1,46188,29969,1748,38,0,371
"Wheeler County, Nebraska",783,49.4,51591,29037,400,0,0,103
"York County, Nebraska",13745,39.9,60298,32975,6869,188,11,1243
"Churchill County, Nevada",24259,39.7,57824,28462,9620,611,881,3119
"Clark County, Nevada",2182004,37.3,59340,30704,1031774,70691,6920,295030
"Douglas County, Nevada",48132,52,66810,38814,21421,946,34,4170
"Elko County, Nevada",52297,34.1,81232,33875,26168,1284,16,6026
"Esmeralda County, Nevada",969,55.4,37375,25849,398,12,0,86
"Eureka County, Nevada",1859,47.7,67105,34249,930,0,0,148
"Humboldt County, Nevada",16828,36,67756,33362,8491,301,0,2208
"Lander County, Nevada",5643,37.4,88030,34000,2586,232,0,543
"Lincoln County, Nevada",5180,44.4,58462,26432,1803,148,0,253
"Lyon County, Nevada",54380,43.7,56875,27855,22593,1794,63,6293
"Mineral County, Nevada",4460,52.9,35806,22921,1534,194,0,871
"Nye County, Nevada",44380,53.1,47300,25558,14619,1532,0,7157
"Pershing County, Nevada",6615,42.1,50491,19891,2072,171,0,567
"Storey County, Nevada",3988,50.9,66292,37941,1638,50,35,324
"Washoe County, Nevada",456936,38.4,64791,36071,231583,12961,432,50827
"White Pine County, Nevada",9679,39.8,60827,25675,3633,127,0,1108
"Carson City, Nevada",54773,42.4,55718,31549,25705,1372,12,5960
"Belknap County, New Hampshire",60887,47.4,69447,37430,31344,1282,35,5186
"Carroll County, New Hampshire",48138,52.3,63153,37490,24125,758,36,4272
"Cheshire County, New Hampshire",76042,43.1,64751,33946,39891,1395,4,6409
"Coos County, New Hampshire",31741,48.2,47117,27393,14358,832,55,3675
"Grafton County, New Hampshire",89777,43.2,63389,37750,46609,1400,32,7968
"Hillsborough County, New Hampshire",413035,40.7,81460,40955,227110,9564,461,31468
"Merrimack County, New Hampshire",149917,42.8,75737,37367,79851,2949,199,9348
"Rockingham County, New Hampshire",306359,44.5,93756,47222,175088,5839,815,14096
"Strafford County, New Hampshire",129124,36.9,72960,35601,70486,2778,313,11321
"Sullivan County, New Hampshire",43104,46.3,61312,33042,20839,633,0,4939
"Atlantic County, New Jersey",266105,41.7,62110,33284,127399,11721,307,34691
"Bergen County, New Jersey",930390,41.9,101144,51214,480028,20183,218,61205
"Burlington County, New Jersey",445702,41.6,87416,43187,223483,13594,4863,26671
"Camden County, New Jersey",506738,38.8,70451,35958,249732,17739,254,61187
"Cape May County, New Jersey",93086,49.6,67074,40389,41841,3050,1013,8878
"Cumberland County, New Jersey",151906,37.6,54149,25694,61596,4880,45,23051
"Essex County, New Jersey",795404,37.6,61510,38722,378224,33147,122,122569
"Gloucester County, New Jersey",291165,40.5,87283,39337,149352,8725,91,21340
"Hudson County, New Jersey",670046,35.3,71189,40740,357147,19715,306,100869
"Hunterdon County, New Jersey",124823,46.3,115379,57098,66913,2647,24,5474
"Mercer County, New Jersey",367922,38.8,81057,43086,180235,11753,113,40980
"Middlesex County, New Jersey",825920,38.6,89533,39599,406921,22127,98,67683
"Monmouth County, New Jersey",621659,43.3,99733,51700,318706,16548,471,42734
"Morris County, New Jersey",493379,42.8,115527,58109,261352,11795,102,23212
"Ocean County, New Jersey",596415,42.7,70909,36100,260353,14045,706,59463
"Passaic County, New Jersey",503637,37.2,69688,32064,243337,11517,124,77841
"Salem County, New Jersey",62990,42.1,66842,34047,29326,1878,17,7651
"Somerset County, New Jersey",329838,41.7,113611,55828,173721,8395,57,16762
"Sussex County, New Jersey",141483,44.7,94520,44728,75773,4079,14,6920
"Union County, New Jersey",554033,38.7,80198,41603,281698,17091,293,52015
"Warren County, New Jersey",105862,44.4,81307,39802,55354,3464,27,7885
"Bernalillo County, New Mexico",677858,37.6,53329,30734,318839,19207,2909,111693
"Catron County, New Mexico",3526,58.1,41910,21989,888,79,0,571
"Chaves County, New Mexico",65144,35.7,43359,22041,26889,1449,91,12280
"Cibola County, New Mexico",26891,37.3,39413,20018,9202,1461,22,6660
"Colfax County, New Mexico",12168,50.2,36302,24035,4900,316,9,2316
"Curry County, New Mexico",49732,31.5,45092,23021,20253,1379,2404,10186
"De Baca County, New Mexico",2040,35.4,31625,17376,627,74,0,323
"Doña Ana County, New Mexico",216069,33.1,40973,22154,88305,7362,708,55581
"Eddy County, New Mexico",57732,35.2,65328,30246,26438,1255,89,8323
"Grant County, New Mexico",27669,46.4,37843,25590,10098,776,22,6460
"Guadalupe County, New Mexico",4353,43.1,24798,17420,1262,95,0,561
"Harding County, New Mexico",441,58.5,29375,34721,172,2,3,63
"Hidalgo County, New Mexico",4297,43.1,42526,22009,1527,125,54,1079
"Lea County, New Mexico",70277,31.8,60546,25585,28876,1956,16,10698
"Lincoln County, New Mexico",19461,50.9,46216,27454,7565,350,23,2026
"Los Alamos County, New Mexico",18625,42.3,121324,60746,9792,346,18,809
"Luna County, New Mexico",24083,37.1,29360,17168,7587,1019,13,6553
"McKinley County, New Mexico",72438,32.4,33834,15931,23730,3867,1,24982
"Mora County, New Mexico",4536,55.2,28446,19864,1445,145,0,903
"Otero County, New Mexico",66137,35.8,41988,23170,23336,1915,2785,13816
"Quay County, New Mexico",8326,43.4,29035,19784,2988,165,0,1659
"Rio Arriba County, New Mexico",39159,41.3,39952,22911,14103,1204,18,9351
"Roosevelt County, New Mexico",18888,30,42702,20123,7901,750,261,4425
"Sandoval County, New Mexico",142704,40.1,63802,29255,62530,4680,282,18049
"San Juan County, New Mexico",126515,35.4,50518,23235,49924,4755,0,26075
"San Miguel County, New Mexico",27738,44,30946,20762,9626,873,0,7392
"Santa Fe County, New Mexico",149293,46.3,61200,38520,70383,2996,69,18797
"Sierra County, New Mexico",11031,55.7,29755,25344,3422,420,0,2849
"Socorro County, New Mexico",16858,39.4,42083,18948,5488,268,0,4824
"Taos County, New Mexico",32786,48.8,38329,25646,13868,1319,3,5976
"Torrance County, New Mexico",15519,43.6,36120,20876,5504,410,0,3590
"Union County, New Mexico",4133,39.8,35884,22116,1496,42,0,670
"Valencia County, New Mexico",76027,38.9,48945,23675,29682,2398,95,12525
"Albany County, New York",306968,37.8,66252,37635,160761,7603,245,34570
"Allegany County, New York",46688,39.1,48412,24857,19996,1032,12,7047
"Bronx County, New York",1435068,34.2,40088,21778,601341,66986,406,392172
"Broome County, New York",193188,39.9,52226,28699,86505,5749,38,31945
"Cattaraugus County, New York",77121,42,48703,25822,33684,1975,33,12324
"Cayuga County, New York",77425,42.9,58377,30509,36570,1735,46,8812
"Chautauqua County, New York",128496,42.6,46820,26165,55951,3615,34,22398
"Chemung County, New York",84895,41.3,54940,28778,37333,2220,38,11136
"Chenango County, New York",47909,44.9,52002,27708,21649,1370,22,6368
"Clinton County, New York",80583,39.5,56365,27761,35759,1647,32,10902
"Columbia County, New York",60371,48.2,66787,38268,29694,1539,9,6777
"Cortland County, New York",47865,36.4,56023,28229,23241,1290,0,7272
"Delaware County, New York",44995,47.9,49544,27701,19952,981,0,7071
"Dutchess County, New York",293754,42.2,81219,40093,145110,7684,203,25065
"Erie County, New York",919355,40.3,58121,33598,451762,20254,590,126806
"Essex County, New York",37459,47.7,56763,31667,17336,912,6,3435
"Franklin County, New York",50477,39.9,50407,25406,19380,1468,10,7981
"Fulton County, New York",53646,43.9,50482,27443,24632,1326,24,7814
"Genesee County, New York",57808,43.1,60524,30511,29570,1274,7,6189
"Greene County, New York",47424,45.9,53601,28433,20451,836,22,6167
"Hamilton County, New York",4515,55.3,58675,24851,1787,66,4,443
"Herkimer County, New York",62057,44.2,54646,27850,28769,1794,66,8307
"Jefferson County, New York",112842,32.5,52685,26194,43241,2866,9995,14897
"Kings County, New York",2589974,35.2,60231,34173,1227030,80619,750,511631
"Lewis County, New York",26572,42.2,54524,26708,11917,601,131,3540
"Livingston County, New York",63591,41.3,59510,28701,29283,1077,24,7572
"Madison County, New York",71205,41.9,61633,30469,34103,1423,48,6459
"Monroe County, New York",743341,38.9,60075,33840,368088,21385,133,103406
"Montgomery County, New York",49302,41,49462,26521,21636,1541,26,9544
"Nassau County, New York",1356509,41.7,116100,51422,687898,27645,563,74291
"New York County, New York",1631993,37.5,86553,76592,905475,49633,319,250913
"Niagara County, New York",210820,43.2,55522,30971,100670,5295,269,27857
"Oneida County, New York",229959,41,56027,29687,102302,4978,395,33715
"Onondaga County, New York",462872,39.1,61359,34002,222177,12390,532,62610
"Ontario County, New York",109511,43.7,64944,36835,54822,1960,65,9193
"Orange County, New York",380085,37,79944,34959,177356,7896,3434,43142
"Orleans County, New York",40904,43,52620,26298,17833,1014,23,5226
"Oswego County, New York",118339,40.3,55967,28587,54134,4003,173,19213
"Otsego County, New York",59972,42.3,54028,28849,28014,1723,24,8154
"Putnam County, New York",98787,44.2,104486,47448,51264,2457,0,4847
"Queens County, New York",2287388,39,68666,31930,1134877,67143,692,276447
"Rensselaer County, New York",159185,39.8,68991,35903,81515,4060,247,17963
"Richmond County, New York",474893,40.1,82783,36907,214492,10288,308,54621
"Rockland County, New York",324422,36,93024,39286,147612,8614,83,44404
"St. Lawrence County, New York",108913,39,50940,25378,43722,3505,90,17328
"Saratoga County, New York",228502,42.8,84291,43065,119896,4308,1647,13148
"Schenectady County, New York",154859,39.7,65499,32417,72938,5117,188,17271
"Schoharie County, New York",31222,45.4,57714,30397,14429,817,4,3612
"Schuyler County, New York",17920,46.4,52327,27678,8226,491,4,2717
"Seneca County, New York",34390,42.1,54545,28245,15280,572,0,3825
"Steuben County, New York",96422,42.9,53663,29886,42836,2888,20,12971
"Suffolk County, New York",1483832,41.5,101031,44465,752016,32863,924,100133
"Sullivan County, New York",75116,42.8,57426,30446,33008,2662,23,10999
"Tioga County, New York",48686,44.5,62999,31822,22805,1479,13,4899
"Tompkins County, New York",102642,31.1,60240,33075,50882,2019,0,16838
"Ulster County, New York",178665,44,64304,34834,87223,4649,131,23571
"Warren County, New York",64276,46.8,61024,35271,31988,1335,69,5997
"Washington County, New York",61616,44.2,57258,28530,29139,1473,29,6578
"Wayne County, New York",90519,43.8,59449,31043,44700,2408,27,10371
"Westchester County, New York",968890,40.9,96610,57049,482359,27378,109,83603
"Wyoming County, New York",40305,42.2,58052,27947,18497,1089,8,3933
"Yates County, New York",25011,41,56563,28270,11404,489,23,2837
"Alamance County, North Carolina",163324,39.1,49688,27312,77665,4344,103,25621
"Alexander County, North Carolina",37213,43.7,48756,26688,16913,916,0,4870
"Alleghany County, North Carolina",11008,50.1,37830,23267,4644,190,0,2552
"Anson County, North Carolina",24902,40.9,40213,21635,10383,958,0,4499
"Ashe County, North Carolina",26863,48.3,40962,24814,12512,471,28,4317
"Avery County, North Carolina",17506,45.2,40340,21167,6545,312,6,2123
"Beaufort County, North Carolina",47168,46.2,45212,27504,19383,1472,9,8689
"Bertie County, North Carolina",19380,45.4,35527,22947,7338,899,0,4181
"Bladen County, North Carolina",33407,44.5,36173,23440,13159,702,14,8008
"Brunswick County, North Carolina",131815,53.8,58236,33312,52589,3217,163,15402
"Buncombe County, North Carolina",256886,42.2,52207,32426,127147,4265,217,30542
"Burke County, North Carolina",89968,44.1,44557,24481,39033,3126,103,15784
"Cabarrus County, North Carolina",206615,37.9,67328,32255,103251,5450,80,20920
"Caldwell County, North Carolina",81884,44.6,44511,23869,36848,2490,15,12196
"Camden County, North Carolina",10551,41,64572,28221,4466,363,155,969
"Carteret County, North Carolina",69070,48.6,57194,33722,30680,1859,716,7238
"Caswell County, North Carolina",22684,45.7,45733,23901,9519,545,0,3928
"Catawba County, North Carolina",157613,41.4,52056,28224,73813,5138,72,20460
"Chatham County, North Carolina",71338,46.7,67031,40967,32344,1443,16,7169
"Cherokee County, North Carolina",27969,51.5,41438,23902,10844,605,0,4593
"Chowan County, North Carolina",14097,46,46519,26256,5586,466,36,2207
"Clay County, North Carolina",10946,52.2,42222,28467,4217,137,0,1513
"Cleveland County, North Carolina",97282,41.8,42247,22589,40163,3644,34,19391
"Columbus County, North Carolina",56068,41.9,37628,22608,19767,1389,54,12101
"Craven County, North Carolina",102491,37,52687,29521,40394,3083,6496,14773
"Cumberland County, North Carolina",332861,31.3,46875,24936,127212,11752,28893,58132
"Currituck County, North Carolina",26363,42.8,69964,31849,12681,572,315,2479
"Dare County, North Carolina",36222,46.5,59381,34578,18416,839,99,3230
"Davidson County, North Carolina",165381,42.5,49546,25988,75087,4692,57,25091
"Davie County, North Carolina",42257,45.2,60434,31173,19509,789,23,5835
"Duplin County, North Carolina",58967,40.5,41764,20254,24773,2143,86,12375
"Durham County, North Carolina",311848,35.4,60958,35398,162945,7786,276,45221
"Edgecombe County, North Carolina",52648,41.7,36866,20626,21563,1992,0,12317
"Forsyth County, North Carolina",375195,38.4,51569,30769,172626,10206,500,61366
"Franklin County, North Carolina",66362,41.4,55193,27294,30998,1910,6,8523
"Gaston County, North Carolina",219271,40.1,52835,27352,102010,6780,201,31210
"Gates County, North Carolina",11548,46.5,50750,25846,5258,354,6,1548
"Graham County, North Carolina",8509,46.2,39571,20323,3388,144,0,1428
"Granville County, North Carolina",59328,42.7,55856,27131,26927,1588,14,8031
"Greene County, North Carolina",21033,40.7,39837,19168,8346,679,7,4255
"Guilford County, North Carolina",527868,37.1,53261,30767,253250,15176,300,80528
"Halifax County, North Carolina",51190,43.4,35502,21848,19287,1595,9,12864
"Harnett County, North Carolina",132283,34.4,53554,23767,52441,4012,4425,20331
"Haywood County, North Carolina",61053,47.6,51659,30490,27218,1234,38,8087
"Henderson County, North Carolina",114913,47.4,55945,31564,53229,1385,49,12408
"Hertford County, North Carolina",24012,42.2,41028,20119,9541,971,52,4786
"Hoke County, North Carolina",53957,32.8,48072,20991,19173,2084,2540,10605
"Hyde County, North Carolina",5213,40.9,39663,18245,1956,138,0,1125
"Iredell County, North Carolina",175538,40.6,60955,33194,86063,4397,89,18982
"Jackson County, North Carolina",42938,37.7,47252,25347,18967,1008,22,7296
"Johnston County, North Carolina",196870,38.4,59865,27924,94439,4678,173,24414
"Jones County, North Carolina",9594,48.5,38158,21928,3701,424,17,2333
"Lee County, North Carolina",60481,38.6,49994,24842,26643,2007,342,9565
"Lenoir County, North Carolina",56756,42.7,39402,23865,22856,2939,171,12836
"Lincoln County, North Carolina",82919,43.3,57536,31771,39889,2311,28,9916
"McDowell County, North Carolina",45227,43.9,43646,24281,18707,1124,13,7402
